Crop,pH,Temp,Rain,Humidity,Nitrogen,Phosphorus,Potassium,Oxygen
pomegranate,5,19,592,56,89,48,116,18
pomegranate,7,29,555,51,80,41,119,18
pomegranate,7,21,591,56,64,44,89,20
pomegranate,7,30,770,57,66,48,111,18
pomegranate,7,29,661,58,97,34,107,21
pomegranate,7,17,661,57,64,30,101,19
pomegranate,5,30,728,57,85,44,82,18
pomegranate,7,24,535,50,83,37,110,19
pomegranate,7,21,585,53,100,37,101,21
pomegranate,6,23,554,58,62,50,87,20
pomegranate,5,30,675,57,75,42,113,21
pomegranate,5,17,736,56,68,47,120,20
pomegranate,6,21,626,54,96,46,102,19
pomegranate,7,22,756,50,66,31,81,21
pomegranate,5,30,578,57,100,30,94,18
pomegranate,5,27,740,52,90,31,119,20
pomegranate,7,15,653,50,71,41,104,18
pomegranate,5,30,757,55,63,42,83,21
pomegranate,5,27,789,59,83,44,94,21
pomegranate,7,25,571,50,88,33,113,20
pomegranate,6,15,691,52,89,35,95,20
pomegranate,7,22,643,52,100,30,108,20
pomegranate,5,23,509,54,94,37,85,18
pomegranate,7,27,543,60,90,37,96,18
pomegranate,5,15,637,54,79,33,86,20
pomegranate,6,26,758,55,88,47,95,19
pomegranate,7,25,736,58,70,42,101,20
pomegranate,5,22,536,56,65,32,105,19
pomegranate,7,24,542,50,75,37,95,21
pomegranate,7,18,737,57,94,47,92,18
pomegranate,7,16,540,59,63,45,103,21
pomegranate,6,25,752,52,85,40,120,18
pomegranate,5,24,553,59,81,48,109,19
pomegranate,7,26,679,50,91,45,80,20
pomegranate,7,28,640,58,81,39,89,18
pomegranate,5,28,545,50,90,31,115,18
pomegranate,6,25,618,51,75,49,90,20
pomegranate,6,23,744,51,65,38,96,19
pomegranate,5,24,623,53,90,47,91,19
pomegranate,6,23,609,55,71,36,108,21
pomegranate,5,28,739,54,98,49,100,19
pomegranate,7,26,745,51,100,44,101,18
pomegranate,6,20,542,58,86,38,112,18
pomegranate,5,15,516,55,81,47,118,21
pomegranate,7,25,798,55,79,38,112,21
pomegranate,5,26,658,57,61,40,113,20
pomegranate,6,21,554,50,85,37,119,19
pomegranate,6,17,752,53,65,44,90,21
pomegranate,7,23,649,55,68,45,100,21
pomegranate,7,22,666,52,74,50,90,20
pomegranate,7,27,777,53,90,38,120,20
pomegranate,5,25,556,55,75,41,108,19
pomegranate,7,16,781,53,97,49,89,20
pomegranate,6,17,757,59,65,35,93,20
pomegranate,7,22,603,52,88,46,110,20
pomegranate,5,20,557,55,75,49,91,21
pomegranate,7,27,738,53,97,44,107,18
pomegranate,6,24,591,53,92,46,108,19
pomegranate,6,15,520,58,90,31,85,21
pomegranate,7,25,794,60,83,35,100,20
pomegranate,7,29,559,55,85,48,92,19
pomegranate,7,30,734,52,65,34,87,18
pomegranate,5,29,762,54,61,34,120,21
pomegranate,5,19,609,50,61,37,109,18
pomegranate,7,19,675,58,84,33,102,20
pomegranate,6,22,655,57,90,49,118,21
pomegranate,6,19,716,56,70,38,96,18
pomegranate,7,27,571,50,77,43,104,19
pomegranate,6,22,696,53,91,48,101,19
pomegranate,7,26,553,55,95,38,94,19
pomegranate,5,26,614,54,75,48,115,18
pomegranate,7,20,793,56,85,30,94,21
pomegranate,6,23,752,54,71,32,116,18
pomegranate,7,19,704,60,72,49,104,19
pomegranate,7,27,644,53,96,42,80,21
pomegranate,6,23,508,60,70,50,95,18
pomegranate,6,24,790,56,87,30,114,20
pomegranate,7,27,504,51,79,33,103,18
pomegranate,5,19,554,59,88,45,97,21
pomegranate,5,16,795,60,94,42,109,20
pomegranate,5,28,668,54,79,30,88,21
pomegranate,5,29,795,50,78,36,119,18
pomegranate,7,26,546,57,69,43,103,19
pomegranate,7,26,527,53,64,43,84,21
pomegranate,7,21,720,55,84,50,118,21
pomegranate,7,27,760,57,65,48,119,20
pomegranate,6,30,609,52,85,35,96,19
pomegranate,7,15,601,55,86,47,91,21
pomegranate,7,23,615,50,67,36,106,19
pomegranate,5,30,712,50,79,37,119,21
pomegranate,7,23,590,55,62,37,107,19
pomegranate,6,26,577,50,89,48,114,21
pomegranate,5,15,745,52,99,38,80,18
pomegranate,5,25,507,58,98,49,87,21
pomegranate,7,21,631,57,95,50,107,20
pomegranate,5,20,548,59,72,50,104,18
pomegranate,7,21,655,59,70,49,98,21
pomegranate,5,22,592,51,64,35,106,20
pomegranate,7,19,750,51,82,38,107,18
pomegranate,5,23,680,51,75,30,107,18
pomegranate,6,15,574,50,64,50,88,18
pomegranate,5,30,671,58,76,47,107,19
pomegranate,6,25,644,60,84,43,93,20
pomegranate,6,25,581,53,63,35,116,18
pomegranate,6,15,536,52,77,39,93,20
pomegranate,5,18,651,59,60,41,99,20
pomegranate,5,18,553,51,85,47,80,21
pomegranate,7,30,526,52,79,48,92,19
pomegranate,5,16,610,50,66,35,91,21
pomegranate,5,19,763,54,100,34,90,21
pomegranate,5,19,520,51,84,31,102,19
pomegranate,5,26,500,50,99,30,83,18
pomegranate,5,28,754,56,96,45,99,18
pomegranate,5,30,756,58,74,33,86,20
pomegranate,6,16,702,59,70,33,93,20
pomegranate,5,25,648,55,84,46,87,20
pomegranate,6,30,529,56,70,49,112,20
pomegranate,7,29,513,56,88,42,115,20
pomegranate,7,17,551,52,93,31,102,21
pomegranate,6,21,663,55,91,43,112,18
pomegranate,7,27,673,57,61,44,94,18
pomegranate,7,28,573,52,85,31,99,20
pomegranate,5,25,589,52,84,47,91,21
pomegranate,5,27,719,54,95,40,85,21
pomegranate,7,15,575,54,67,38,107,21
pomegranate,6,24,693,55,89,49,96,21
pomegranate,6,21,796,52,94,37,93,21
pomegranate,5,22,586,56,87,36,114,20
pomegranate,6,28,578,60,95,50,108,21
pomegranate,7,15,596,52,64,37,117,18
pomegranate,6,27,696,59,88,41,118,18
pomegranate,5,15,792,56,84,39,108,19
pomegranate,5,21,646,50,99,43,107,19
pomegranate,5,16,542,50,64,41,110,21
pomegranate,6,16,544,58,87,50,94,19
pomegranate,7,22,601,59,69,41,97,21
pomegranate,7,22,706,52,66,43,80,19
pomegranate,5,29,780,57,98,49,80,20
pomegranate,7,17,739,60,93,36,119,18
pomegranate,7,27,738,56,90,33,115,19
pomegranate,6,15,665,60,61,34,95,19
pomegranate,6,27,569,57,91,42,104,18
pomegranate,7,28,650,59,80,46,82,19
pomegranate,5,28,687,59,100,32,114,21
pomegranate,6,15,543,56,81,48,114,19
pomegranate,5,30,719,54,76,42,106,20
pomegranate,5,19,714,59,93,38,80,18
pomegranate,6,23,697,53,90,36,99,21
pomegranate,7,16,750,60,80,37,93,18
pomegranate,7,18,716,50,99,40,85,20
pomegranate,5,28,717,58,88,31,89,18
pomegranate,7,15,652,58,97,39,101,20
pomegranate,6,30,627,55,65,34,82,19
pomegranate,5,25,520,59,84,42,84,20
pomegranate,7,29,672,59,80,49,96,18
pomegranate,7,20,558,55,71,49,109,18
pomegranate,5,23,755,50,69,41,85,18
pomegranate,6,28,714,57,69,38,84,18
pomegranate,5,16,586,58,61,40,89,21
pomegranate,6,17,522,55,95,43,105,19
pomegranate,7,29,696,52,79,37,102,19
pomegranate,6,20,622,58,61,46,89,21
pomegranate,6,18,542,60,83,49,98,21
pomegranate,6,15,581,57,83,44,120,19
pomegranate,7,21,535,52,87,32,96,21
pomegranate,7,30,533,55,89,39,110,18
pomegranate,5,23,696,54,89,45,80,21
pomegranate,6,19,545,53,70,48,112,20
pomegranate,5,20,591,51,97,46,114,19
pomegranate,7,29,591,59,93,45,103,19
pomegranate,6,21,738,51,72,31,93,20
pomegranate,5,27,519,55,71,43,119,19
pomegranate,5,28,577,60,90,50,110,21
pomegranate,7,18,569,56,70,40,81,18
pomegranate,5,23,594,55,81,39,95,20
pomegranate,5,27,779,56,82,46,111,19
pomegranate,7,25,710,52,78,37,85,19
pomegranate,5,25,596,57,61,42,115,20
pomegranate,7,25,740,57,79,47,112,19
pomegranate,5,30,718,54,99,33,82,20
pomegranate,6,20,774,54,79,42,113,21
pomegranate,5,23,767,51,79,34,87,20
pomegranate,7,19,560,51,100,48,84,21
pomegranate,7,26,581,56,88,38,89,21
pomegranate,5,25,517,59,65,32,88,21
pomegranate,6,30,799,60,92,38,92,20
pomegranate,6,22,567,53,74,48,110,18
pomegranate,5,30,696,56,72,39,86,20
pomegranate,7,29,727,53,81,44,101,20
pomegranate,6,30,686,58,60,46,82,21
pomegranate,5,17,794,53,80,32,100,18
pomegranate,7,22,714,60,85,42,117,19
pomegranate,6,30,568,59,99,34,118,18
pomegranate,5,20,595,60,67,48,100,19
pomegranate,7,15,769,59,88,49,112,18
pomegranate,7,17,551,50,64,47,81,21
pomegranate,6,19,797,60,64,48,103,19
pomegranate,7,28,798,51,83,35,118,19
pomegranate,6,26,618,56,86,38,106,21
pomegranate,7,17,589,59,70,33,110,21
pomegranate,5,22,608,59,79,44,112,19
pomegranate,6,21,665,59,91,45,100,18
pomegranate,6,23,626,58,96,42,92,18
pomegranate,7,16,635,60,67,30,106,21
pomegranate,5,21,569,51,71,37,115,18
pomegranate,7,19,749,50,64,37,98,19
pomegranate,5,20,665,60,67,30,109,19
pomegranate,6,21,765,57,79,39,112,19
pomegranate,7,19,694,54,86,43,89,18
pomegranate,7,27,543,60,91,42,96,21
pomegranate,5,15,619,50,83,32,94,18
pomegranate,6,21,777,51,88,44,86,19
pomegranate,6,27,666,57,66,48,91,18
pomegranate,7,29,766,53,89,30,83,19
pomegranate,5,24,701,58,70,40,82,21
pomegranate,6,29,657,55,93,31,117,19
pomegranate,7,21,729,59,90,45,83,21
pomegranate,6,25,749,60,94,35,98,20
pomegranate,6,15,650,56,93,42,95,18
pomegranate,6,20,575,50,74,35,101,18
pomegranate,6,27,750,59,61,40,106,21
pomegranate,5,24,746,60,69,38,97,20
pomegranate,7,20,558,55,66,44,84,21
pomegranate,7,22,723,55,63,49,87,18
pomegranate,5,18,781,55,94,43,104,19
pomegranate,7,25,781,55,64,38,110,21
pomegranate,7,22,641,54,62,43,80,20
pomegranate,7,21,527,50,89,33,96,18
pomegranate,6,30,631,60,72,37,117,18
pomegranate,5,26,518,57,68,47,91,18
pomegranate,6,21,747,56,83,44,101,19
pomegranate,5,19,557,55,88,37,86,18
pomegranate,5,30,697,58,90,39,117,19
pomegranate,6,24,574,57,70,48,97,20
pomegranate,6,30,764,55,84,48,83,19
pomegranate,5,21,652,57,84,45,84,19
pomegranate,5,15,713,56,70,43,112,18
pomegranate,5,30,639,56,92,49,89,21
pomegranate,5,30,726,60,85,43,90,18
pomegranate,6,23,606,53,67,43,118,20
pomegranate,7,15,701,59,79,41,102,20
pomegranate,5,27,691,52,81,47,106,20
pomegranate,5,18,798,59,68,46,98,20
pomegranate,6,25,693,58,62,39,88,19
pomegranate,6,26,539,60,83,30,81,18
pomegranate,5,25,557,59,82,31,120,20
pomegranate,7,25,613,55,74,48,83,19
pomegranate,5,27,749,56,69,43,104,21
pomegranate,5,18,573,51,98,48,88,20
pomegranate,6,27,594,50,89,38,98,21
pomegranate,7,16,798,59,86,49,92,21
pomegranate,6,22,652,59,95,31,103,20
pomegranate,7,27,621,56,94,45,85,21
pomegranate,6,27,682,53,98,36,116,20
pomegranate,5,27,723,53,76,34,110,21
pomegranate,7,20,724,51,98,47,87,21
pomegranate,7,28,590,51,76,38,114,20
pomegranate,6,15,536,51,60,30,94,19
pomegranate,5,26,668,53,87,50,102,18
pomegranate,5,24,693,59,69,38,108,20
pomegranate,6,26,531,52,99,31,107,18
pomegranate,6,28,642,59,91,49,81,21
pomegranate,6,30,633,57,82,38,93,20
pomegranate,7,30,599,54,64,44,96,21
pomegranate,7,27,729,57,76,47,81,18
pomegranate,7,18,687,56,63,33,95,18
pomegranate,6,16,730,50,70,49,98,20
pomegranate,7,28,621,56,73,48,113,19
pomegranate,6,24,514,52,100,43,96,21
pomegranate,5,23,629,55,96,34,90,19
pomegranate,5,16,511,54,93,38,109,19
pomegranate,5,23,500,59,94,37,89,18
pomegranate,5,15,665,59,79,42,100,21
pomegranate,5,29,546,51,99,30,92,18
pomegranate,7,20,529,54,77,46,96,18
pomegranate,7,25,757,54,60,44,94,21
pomegranate,5,23,571,56,64,35,91,19
pomegranate,5,19,536,59,61,30,86,19
pomegranate,5,28,738,50,60,40,97,19
pomegranate,7,15,644,57,77,45,90,18
pomegranate,7,25,778,50,64,40,90,21
pomegranate,5,28,797,50,81,32,117,18
pomegranate,6,25,535,52,97,47,119,21
pomegranate,6,27,720,59,78,38,88,19
pomegranate,6,15,609,58,84,42,83,19
pomegranate,7,15,505,55,66,34,93,21
pomegranate,6,22,599,50,82,45,96,21
pomegranate,5,18,748,55,92,31,92,18
pomegranate,7,18,618,59,68,39,85,18
pomegranate,6,17,719,56,80,36,83,20
pomegranate,5,22,762,53,86,39,119,20
pomegranate,6,24,779,52,77,42,98,20
pomegranate,7,17,776,56,92,42,95,18
pomegranate,7,18,500,50,73,37,118,18
pomegranate,7,21,592,56,100,30,91,20
pomegranate,7,22,749,56,76,49,106,18
pomegranate,6,28,594,54,60,46,104,20
pomegranate,7,23,637,51,88,40,83,19
pomegranate,5,24,509,50,75,47,119,19
pomegranate,7,23,598,53,72,36,100,20
pomegranate,6,24,740,54,100,33,111,19
pomegranate,5,17,702,54,97,31,83,19
pomegranate,5,24,749,52,95,33,116,18
pomegranate,7,18,712,53,70,32,92,20
pomegranate,7,26,796,60,84,35,111,18
pomegranate,5,17,550,54,61,38,103,19
pomegranate,5,19,708,55,95,40,106,18
pomegranate,6,17,641,53,63,31,95,19
pomegranate,5,29,753,58,97,49,115,18
pomegranate,6,27,529,52,87,45,83,19
pomegranate,5,20,744,54,69,39,101,18
pomegranate,7,27,557,55,68,38,120,21
pomegranate,6,28,758,55,60,35,109,20
pomegranate,5,18,790,56,90,45,98,19
pomegranate,7,20,524,50,89,41,87,20
pomegranate,5,19,514,59,91,50,103,19
pomegranate,6,23,651,55,99,41,95,19
pomegranate,5,19,553,58,88,42,86,21
pomegranate,7,27,664,54,88,46,94,20
pomegranate,5,15,618,51,73,39,110,19
pomegranate,7,20,746,53,71,35,96,21
pomegranate,5,20,537,59,65,44,109,19
pomegranate,5,28,791,50,100,43,94,21
pomegranate,7,19,771,54,69,47,90,18
pomegranate,7,28,551,58,63,36,94,18
pomegranate,7,18,501,54,99,30,82,20
pomegranate,7,30,728,54,94,45,103,20
pomegranate,7,18,604,54,68,48,88,18
pomegranate,7,19,672,58,78,42,101,19
pomegranate,7,21,500,57,71,31,119,20
pomegranate,7,30,794,58,62,31,114,18
pomegranate,7,21,727,60,75,49,87,19
pomegranate,5,18,744,57,63,50,96,18
pomegranate,7,25,680,56,75,33,103,18
pomegranate,5,19,734,50,95,37,91,20
pomegranate,7,24,536,54,79,48,99,20
pomegranate,6,26,523,51,69,34,120,20
pomegranate,7,20,585,52,94,40,87,20
pomegranate,5,19,635,54,92,31,117,18
pomegranate,5,16,794,55,79,50,105,19
pomegranate,5,20,536,51,61,43,90,21
pomegranate,5,19,744,53,80,47,114,18
pomegranate,6,18,736,57,100,47,103,20
pomegranate,5,20,673,53,76,37,95,19
pomegranate,6,26,715,55,99,37,112,19
pomegranate,5,26,531,52,87,33,109,19
pomegranate,7,22,561,52,65,36,100,20
pomegranate,5,24,527,52,81,49,83,19
pomegranate,5,26,609,57,66,39,88,21
pomegranate,7,15,639,58,68,37,83,20
pomegranate,6,16,636,60,99,38,95,21
pomegranate,7,15,524,50,94,44,104,18
pomegranate,5,26,659,57,79,45,117,18
pomegranate,6,18,581,54,61,43,119,21
pomegranate,7,29,785,58,66,39,90,19
pomegranate,7,28,672,57,100,39,106,19
pomegranate,5,22,628,60,81,31,98,21
pomegranate,6,15,525,58,65,42,113,18
pomegranate,6,18,758,52,80,50,97,19
pomegranate,6,28,785,59,100,31,120,20
pomegranate,5,19,513,53,60,46,98,21
pomegranate,7,27,635,59,71,38,119,18
pomegranate,5,18,615,59,60,35,88,18
pomegranate,5,20,651,53,93,40,86,19
pomegranate,7,27,719,60,61,48,106,20
pomegranate,6,27,537,51,79,50,97,20
pomegranate,6,22,690,51,89,40,90,18
pomegranate,7,21,784,57,95,41,88,18
pomegranate,7,29,538,50,84,43,93,21
pomegranate,5,21,673,50,90,34,83,20
pomegranate,7,17,540,54,86,38,116,18
pomegranate,7,25,638,56,96,40,85,18
pomegranate,7,17,536,57,73,38,103,19
pomegranate,6,26,618,50,63,48,119,19
pomegranate,5,16,660,54,69,47,81,20
pomegranate,7,17,760,51,83,35,84,19
pomegranate,5,27,793,57,71,41,117,18
pomegranate,7,15,734,50,79,45,90,18
pomegranate,7,21,603,52,71,32,111,19
pomegranate,7,30,713,56,67,32,95,21
pomegranate,6,20,625,58,63,38,99,21
pomegranate,6,17,557,55,84,30,112,18
pomegranate,6,28,760,50,75,40,111,19
pomegranate,7,16,625,60,94,43,119,21
pomegranate,7,23,517,51,78,42,95,20
pomegranate,7,26,779,54,100,40,120,18
pomegranate,5,27,645,53,71,39,84,20
pomegranate,6,15,584,57,91,49,111,18
pomegranate,6,22,619,60,76,38,98,21
pomegranate,6,17,625,60,70,47,104,20
pomegranate,5,20,563,58,63,34,96,19
pomegranate,5,20,511,60,89,47,83,21
pomegranate,6,18,795,56,80,39,102,19
pomegranate,5,18,520,58,89,35,88,20
pomegranate,7,22,569,60,80,46,108,19
pomegranate,6,25,650,52,61,47,118,20
pomegranate,7,29,772,51,67,34,90,19
pomegranate,5,15,533,53,87,44,89,21
pomegranate,7,21,594,57,71,33,85,21
pomegranate,5,30,650,54,65,42,90,21
pomegranate,7,30,752,57,98,36,114,19
pomegranate,5,20,667,51,78,34,96,18
pomegranate,6,20,688,60,70,47,94,18
pomegranate,5,22,737,50,93,44,114,19
pomegranate,7,20,624,50,67,41,100,21
pomegranate,6,30,517,51,68,34,113,21
pomegranate,6,26,734,59,82,35,108,20
pomegranate,6,16,765,58,99,31,89,18
pomegranate,5,15,692,59,93,48,80,21
pomegranate,6,16,734,58,75,49,105,19
pomegranate,5,17,668,57,94,47,82,19
pomegranate,5,20,536,57,66,44,87,20
pomegranate,6,26,722,59,89,43,118,18
pomegranate,6,29,504,59,73,49,109,21
pomegranate,7,24,573,51,87,45,114,20
pomegranate,6,19,599,58,95,37,82,20
pomegranate,5,23,795,60,84,35,115,20
pomegranate,6,29,751,52,63,35,103,18
pomegranate,7,30,694,58,71,46,100,21
pomegranate,6,25,767,53,65,40,99,20
pomegranate,5,17,523,55,73,30,102,20
pomegranate,7,23,646,50,79,37,90,19
pomegranate,6,15,766,51,97,31,83,18
pomegranate,5,21,702,58,89,33,81,18
pomegranate,5,27,731,53,90,30,111,20
pomegranate,6,22,750,50,72,48,94,19
pomegranate,6,26,743,58,67,36,104,20
pomegranate,6,17,790,56,75,39,82,20
pomegranate,5,24,511,56,90,40,98,19
pomegranate,6,28,717,55,72,33,106,18
pomegranate,6,30,668,55,71,30,114,19
pomegranate,7,22,738,51,97,44,85,20
pomegranate,6,27,793,59,61,39,80,20
pomegranate,6,19,759,56,80,35,81,18
pomegranate,6,22,573,56,64,39,111,19
pomegranate,5,17,582,53,100,50,89,21
pomegranate,5,17,694,54,71,48,89,18
pomegranate,5,30,699,50,100,49,93,20
pomegranate,5,23,674,58,81,40,113,19
pomegranate,7,23,537,54,61,30,102,21
pomegranate,5,15,606,55,89,44,100,19
pomegranate,6,25,636,54,76,31,109,19
pomegranate,5,28,530,60,75,49,88,19
pomegranate,5,29,591,50,82,32,85,20
pomegranate,7,19,585,52,78,30,114,19
pomegranate,7,27,662,54,95,49,88,21
pomegranate,6,27,521,56,77,44,116,20
pomegranate,7,15,615,57,70,43,100,19
pomegranate,5,23,747,53,76,34,81,18
pomegranate,6,19,531,53,85,34,118,18
pomegranate,7,20,671,58,84,40,114,21
pomegranate,6,22,658,53,68,30,91,20
pomegranate,7,19,637,55,63,45,101,18
pomegranate,5,19,748,50,86,30,92,18
pomegranate,5,25,745,51,97,41,95,19
pomegranate,7,29,599,54,71,33,97,19
pomegranate,6,26,589,54,90,41,84,19
pomegranate,7,25,684,56,100,40,111,19
pomegranate,6,24,584,50,78,40,103,19
pomegranate,7,29,627,59,97,47,116,19
pomegranate,5,17,791,56,69,45,109,18
pomegranate,7,18,551,54,94,32,99,21
pomegranate,6,21,586,54,90,32,102,20
pomegranate,7,18,669,57,88,31,84,20
pomegranate,7,17,784,57,98,46,83,21
pomegranate,7,25,659,52,65,35,116,18
pomegranate,7,21,669,57,88,45,89,18
pomegranate,7,17,751,56,72,42,100,20
pomegranate,7,16,773,57,79,48,110,19
pomegranate,7,20,759,53,61,49,114,21
pomegranate,7,17,561,52,94,30,100,21
pomegranate,7,26,581,56,73,46,97,20
pomegranate,5,21,577,56,86,49,99,21
pomegranate,5,18,697,52,75,30,115,18
pomegranate,7,15,560,60,100,43,97,19
pomegranate,5,30,526,57,73,36,114,19
pomegranate,5,20,562,55,64,38,102,19
pomegranate,5,19,534,54,97,41,99,20
pomegranate,7,15,761,52,80,31,89,18
pomegranate,5,25,727,56,95,33,117,18
pomegranate,7,24,644,55,88,36,111,21
pomegranate,5,30,525,58,91,47,99,19
pomegranate,6,16,558,60,61,37,93,21
pomegranate,7,22,680,56,75,41,115,18
pomegranate,6,22,613,52,63,34,104,19
pomegranate,5,29,736,51,65,42,98,21
pomegranate,5,19,672,57,94,36,111,19
pomegranate,6,24,713,50,87,47,120,21
pomegranate,5,26,666,52,87,38,117,20
pomegranate,6,18,587,59,71,39,85,19
pomegranate,6,19,747,55,66,32,100,21
pomegranate,7,28,647,57,94,47,82,20
pomegranate,6,16,667,54,81,35,84,18
pomegranate,6,18,511,52,70,35,104,21
pomegranate,7,30,753,50,83,37,81,19
pomegranate,7,27,643,58,93,34,102,20
pomegranate,7,21,500,58,94,39,94,20
pomegranate,7,22,529,55,80,33,117,19
pomegranate,6,18,583,56,79,42,106,21
pomegranate,7,29,602,54,77,37,107,20
pomegranate,6,21,786,60,67,32,118,18
pomegranate,5,23,714,56,67,41,90,19
pomegranate,6,28,514,56,84,42,92,20
pomegranate,6,23,586,51,78,43,103,18
pomegranate,5,26,609,55,66,45,92,18
pomegranate,7,19,625,53,88,33,111,21
pomegranate,7,22,708,55,75,44,112,18
pomegranate,6,18,695,52,66,30,111,20
pomegranate,7,28,655,59,98,30,117,19
pomegranate,6,25,795,59,66,40,108,20
pomegranate,5,29,582,51,72,49,98,20
pomegranate,7,22,500,59,73,37,82,20
pomegranate,5,16,524,53,92,46,101,19
pomegranate,7,29,582,60,90,46,110,18
pomegranate,5,20,659,51,80,35,111,20
pomegranate,5,18,777,50,95,49,89,20
pomegranate,5,16,561,60,63,48,87,19
pomegranate,7,18,500,53,91,46,112,21
pomegranate,6,20,573,57,76,43,114,19
pomegranate,5,18,595,53,71,38,114,20
pomegranate,7,17,646,51,79,35,117,19
pomegranate,5,15,582,52,78,39,89,18
pomegranate,7,15,642,58,74,37,97,20
pomegranate,5,20,790,52,97,40,116,20
pomegranate,6,19,778,52,97,40,108,21
pomegranate,6,16,503,50,100,39,98,21
pomegranate,6,18,677,50,80,34,105,20
pomegranate,5,21,602,60,85,30,86,20
pomegranate,7,21,615,57,63,44,98,21
pomegranate,6,26,556,59,75,41,118,20
pomegranate,6,16,510,56,64,32,112,21
pomegranate,7,15,529,58,68,41,116,20
pomegranate,7,18,654,56,90,47,116,19
pomegranate,5,18,582,56,77,40,90,19
pomegranate,7,18,638,58,93,34,95,20
pomegranate,7,26,612,51,92,47,88,19
pomegranate,7,15,786,56,97,47,102,18
pomegranate,5,19,560,57,96,46,97,20
pomegranate,7,29,576,53,70,40,119,20
pomegranate,5,23,594,54,65,48,100,19
pomegranate,6,17,711,51,91,32,120,18
pomegranate,7,23,610,55,71,32,81,20
pomegranate,5,21,620,52,94,41,119,21
pomegranate,7,16,549,50,89,39,83,19
pomegranate,6,24,597,58,94,39,86,20
pomegranate,5,17,658,57,73,35,89,20
pomegranate,5,18,786,50,86,33,103,20
pomegranate,5,20,625,56,65,35,113,18
pomegranate,7,17,542,55,83,35,99,20
pomegranate,7,21,586,52,85,37,115,20
pomegranate,6,24,630,54,90,49,114,19
pomegranate,6,17,585,53,81,42,91,21
pomegranate,6,17,629,55,65,50,103,18
pomegranate,6,23,750,58,68,40,94,21
pomegranate,6,23,502,52,67,40,85,21
pomegranate,5,15,630,51,78,49,106,18
pomegranate,6,26,604,55,85,40,106,21
pomegranate,6,18,664,52,86,46,108,18
pomegranate,6,21,602,59,81,32,118,20
pomegranate,5,16,698,57,69,41,91,18
pomegranate,5,15,639,51,67,46,110,18
pomegranate,5,20,679,57,93,45,104,21
pomegranate,6,19,602,56,83,36,91,18
pomegranate,6,29,596,56,87,46,90,19
pomegranate,6,22,774,52,73,40,113,20
pomegranate,7,21,527,59,60,42,85,19
pomegranate,6,15,793,55,66,48,119,19
pomegranate,6,25,606,60,92,34,117,21
pomegranate,7,18,760,55,70,46,111,21
pomegranate,6,16,665,54,100,48,84,20
pomegranate,7,18,762,58,80,41,89,21
pomegranate,6,15,730,60,89,37,120,18
pomegranate,5,29,557,51,64,36,105,19
pomegranate,5,17,620,59,60,40,115,20
pomegranate,6,20,736,54,89,38,90,18
pomegranate,5,19,634,59,73,35,95,20
pomegranate,6,23,612,53,92,40,90,18
pomegranate,7,24,604,52,88,32,108,20
pomegranate,6,27,795,60,75,38,85,19
pomegranate,5,23,709,50,65,41,93,19
pomegranate,5,19,504,59,70,48,111,20
pomegranate,6,21,734,59,94,39,94,18
pomegranate,7,21,796,53,60,47,118,19
pomegranate,5,19,503,52,99,39,119,19
pomegranate,6,22,545,51,94,48,92,19
pomegranate,7,17,554,53,93,43,80,19
pomegranate,7,23,543,58,69,40,107,20
pomegranate,6,20,520,60,80,49,84,21
pomegranate,5,26,751,58,88,49,81,21
pomegranate,7,21,736,57,81,43,90,21
pomegranate,5,17,584,53,89,41,112,20
pomegranate,7,28,502,58,96,33,101,18
pomegranate,5,15,755,52,96,39,106,21
pomegranate,5,26,559,60,67,42,84,21
pomegranate,5,20,586,56,93,38,113,20
pomegranate,5,19,602,55,64,48,80,19
pomegranate,7,29,542,54,77,33,89,21
pomegranate,5,23,627,60,69,34,116,19
pomegranate,7,20,738,56,81,43,94,21
pomegranate,7,29,684,59,78,33,80,21
pomegranate,6,18,517,53,95,41,81,21
pomegranate,7,29,556,51,61,42,92,18
pomegranate,5,25,671,54,85,39,116,19
pomegranate,7,18,764,52,79,33,95,18
pomegranate,6,28,562,51,73,37,81,20
pomegranate,7,26,688,58,83,37,103,21
pomegranate,6,21,678,54,99,34,86,19
pomegranate,5,19,512,52,62,30,118,18
pomegranate,6,27,682,60,69,49,93,18
pomegranate,7,20,777,50,96,39,104,20
pomegranate,6,22,750,50,88,45,90,20
pomegranate,6,22,735,54,70,33,85,21
pomegranate,5,15,774,50,91,47,117,19
pomegranate,7,28,589,58,90,36,94,19
pomegranate,7,17,659,58,61,32,92,20
pomegranate,5,22,749,54,94,33,97,19
pomegranate,6,21,556,56,65,42,80,19
pomegranate,6,30,592,51,92,33,96,18
pomegranate,6,15,774,55,67,31,117,19
pomegranate,5,27,707,55,98,48,86,20
pomegranate,5,20,651,54,88,49,83,18
pomegranate,7,30,680,56,97,49,109,21
